game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
fe9ffb27-f829-4021-abe1-a5fda9c20790,115,58,FirejFox,Kxb8,c7b8,c7,b8,K,White,1K3k2/7p/3PB1p1/8/8/5b2/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8
fe9ffb27-f829-4021-abe1-a5fda9c20790,116,58,kencek888,Bc6,f3c6,f3,c6,B,Black,1K3k2/7p/2bPB1p1/8/8/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6
fe9ffb27-f829-4021-abe1-a5fda9c20790,117,59,FirejFox,Kc7,b8c7,b8,c7,K,White,5k2/2K4p/2bPB1p1/8/8/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7
fe9ffb27-f829-4021-abe1-a5fda9c20790,118,59,kencek888,Ba4,c6a4,c6,a4,B,Black,5k2/2K4p/3PB1p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4
fe9ffb27-f829-4021-abe1-a5fda9c20790,119,60,FirejFox,Bd7,e6d7,e6,d7,B,White,5k2/2KB3p/3P2p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7
fe9ffb27-f829-4021-abe1-a5fda9c20790,120,60,kencek888,Bd1,a4d1,a4,d1,B,Black,5k2/2KB3p/3P2p1/8/8/8/8/3b4,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1
fe9ffb27-f829-4021-abe1-a5fda9c20790,121,61,FirejFox,Bc8,d7c8,d7,c8,B,White,2B2k2/2K4p/3P2p1/8/8/8/8/3b4,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8
fe9ffb27-f829-4021-abe1-a5fda9c20790,122,61,kencek888,Ba4,d1a4,d1,a4,B,Black,2B2k2/2K4p/3P2p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4
fe9ffb27-f829-4021-abe1-a5fda9c20790,123,62,FirejFox,Bd7,c8d7,c8,d7,B,White,5k2/2KB3p/3P2p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4|Bd7
fe9ffb27-f829-4021-abe1-a5fda9c20790,124,62,kencek888,Bd1,a4d1,a4,d1,B,Black,5k2/2KB3p/3P2p1/8/8/8/8/3b4,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4|Bd7|Bd1
fe9ffb27-f829-4021-abe1-a5fda9c20790,125,63,FirejFox,Be6,d7e6,d7,e6,B,White,5k2/2K4p/3PB1p1/8/8/8/8/3b4,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4|Bd7|Bd1|Be6
fe9ffb27-f829-4021-abe1-a5fda9c20790,126,63,kencek888,Ba4,d1a4,d1,a4,B,Black,5k2/2K4p/3PB1p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4|Bd7|Bd1|Be6|Ba4
fe9ffb27-f829-4021-abe1-a5fda9c20790,127,64,FirejFox,Bd7,e6d7,e6,d7,B,White,5k2/2KB3p/3P2p1/8/b7/8/8/8,0,0,0,0,0,0,3,4,1,2,0,0,1,1,0,0,0,0,34,35,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,d4|d5|c4|Nf6|Bg5|Bg4|Bxf6|exf6|h3|Bh5|g4|Bg6|e3|dxc4|Bxc4|Bb4+|Nc3|O-O|a3|Ba5|Qb3|Bxc3+|bxc3|Nd7|Ne2|Be4|O-O|Nb6|f3|Bc6|Bd3|f5|Bxf5|Qh4|Kh2|Nd5|c4|Nf6|d5|Be8|Qxb7|Ba4|Qxc7|g6|Bd3|Bd7|Qg3|Qh6|g5|Qg7|gxf6|Qxf6|Nd4|Rfe8|Rae1|Rxe3|Rxe3|Qxd4|Rfe1|Qb2+|R1e2|Qf6|Qc7|Ba4|Re8+|Rxe8|Rxe8+|Bxe8|Qxa7|Qxf3|Qb8|Qe3|Qg3|Qd2+|Kg1|Qc1+|Kg2|Qxa3|d6|Bd7|Be4|Qb2+|Qf2|Qc3|Qf3|Qxc4|Bd5|Qc2+|Kg3|Qf5|Qb3|Qxh3+|Kf4|Qg4+|Ke5|Qf5+|Kd4|Qf4+|Kc5|Qc1+|Kb6|Qg1+|Kc7|Qa7+|Kd8|Kf8|Bxf7|Bc6|Be6|Qa8+|Kc7|Bf3|Qb8+|Qxb8+|Kxb8|Bc6|Kc7|Ba4|Bd7|Bd1|Bc8|Ba4|Bd7|Bd1|Be6|Ba4|Bd7
f2b19117-348d-4955-ad7e-a715eaa7dfbc,1,1,FirejFox,d4,d2d4,d2,d4,P,White,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,d4
f2b19117-348d-4955-ad7e-a715eaa7dfbc,2,1,kartiknarula15,Nf6,g8f6,g8,f6,N,Black,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,3,8,28,d4|Nf6
f2b19117-348d-4955-ad7e-a715eaa7dfbc,3,2,FirejFox,c4,c2c4,c2,c4,P,White,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,3,8,28,d4|Nf6|c4
f2b19117-348d-4955-ad7e-a715eaa7dfbc,4,2,kartiknarula15,e6,e7e6,e7,e6,P,Black,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,4,7,28,d4|Nf6|c4|e6
f2b19117-348d-4955-ad7e-a715eaa7dfbc,5,3,FirejFox,Nc3,b1c3,b1,c3,N,White,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,4,7,28,d4|Nf6|c4|e6|Nc3
f2b19117-348d-4955-ad7e-a715eaa7dfbc,6,3,kartiknarula15,b6,b7b6,b7,b6,P,Black,rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,5,6,28,d4|Nf6|c4|e6|Nc3|b6
f2b19117-348d-4955-ad7e-a715eaa7dfbc,7,4,FirejFox,Bg5,c1g5,c1,g5,B,White,rnbqkb1r/p1pp1ppp/1p2pn2/6B1/2PP4/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,2,1,0,0,0,25,6,3,2,3,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,5,6,28,d4|Nf6|c4|e6|Nc3|b6|Bg5
f2b19117-348d-4955-ad7e-a715eaa7dfbc,8,4,kartiknarula15,Bb7,c8b7,c8,b7,B,Black,rn1qkb1r/pbpp1ppp/1p2pn2/6B1/2PP4/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,2,1,0,0,0,25,6,3,2,3,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|Nf6|c4|e6|Nc3|b6|Bg5|Bb7
f2b19117-348d-4955-ad7e-a715eaa7dfbc,9,5,FirejFox,Nf3,g1f3,g1,f3,N,White,rn1qkb1r/pbpp1ppp/1p2pn2/6B1/2PP4/2N2N2/PP2PPPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,6,2,2,1,0,0,0,22,6,6,2,3,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|Nf6|c4|e6|Nc3|b6|Bg5|Bb7|Nf3
f2b19117-348d-4955-ad7e-a715eaa7dfbc,10,5,kartiknarula15,Be7,f8e7,f8,e7,B,Black,rn1qk2r/pbppbppp/1p2pn2/6B1/2PP4/2N2N2/PP2PPPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,6,2,2,1,0,0,0,22,6,6,2,3,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,5,12,22,d4|Nf6|c4|e6|Nc3|b6|Bg5|Bb7|Nf3|Be7
f2b19117-348d-4955-ad7e-a715eaa7dfbc,11,6,FirejFox,g3,g2g3,g2,g3,P,White,rn1qk2r/pbppbppp/1p2pn2/6B1/2PP4/2N2NP1/PP2PP1P/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,3,2,1,0,0,0,22,5,7,2,3,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,5,12,22,d4|Nf6|c4|e6|Nc3|b6|Bg5|Bb7|Nf3|Be7|g3
f2b19117-348d-4955-ad7e-a715eaa7dfbc,12,6,kartiknarula15,d5,d7d5,d7,d5,P,Black,rn1qk2r/pbp1bppp/1p2pn2/3p2B1/2PP4/2N2NP1/PP2PP1P/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,3,2,1,0,0,0,22,5,7,2,3,0,0,0,0,0,0,0,1,3,7,5,0,0,0,0,1,5,11,22,d4|Nf6|c4|e6|Nc3|b6|Bg5|Bb7|Nf3|Be7|g3|d5
